Reproduction produces what?,energy,younglings,flames,water,B
Magma piled on the Pacific bottom tho form,Honolulu,los angelos,kansas,texas,A
Liz's 72 Mustang stopped on the highway because it had run out of fuel. What does she need?,an available electrical outlet,A product derived from oil,a clean solar panel,a new set of spark plugs,B
Which of the following animals would be most likely to be in disguise?,a chameleon,a dog,a bird,a cat,A
"If a new predator begins eating prey, what will happen to the preys population?",heightening,lessening,abundance,growth,B
"Someone is driving at night. The day was warm, but now the night is cool, and there is a lot of mist that is difficult to see through. The mist is prevalent because",humidity from the day condensed as night progressed,warm air is usually found in daytime,it is always misty at night,the cool air makes everything feel warm,A
Which object would have more tightly packed matter,gold,gas,wood,water,A
Using mirrors to focus collected light from heavenly bodies allows,detailed observation,foregone conclusions,radiation experiments,celestial music,A
Puerto Rico experienced many landslides due to Hurricane Maria in,2017,2015,2012,2009,A
As a liquid's temperatures get hotter,ice cream will deliquesce faster when the liquid is poured over it,rocks will melt faster when the liquid is poured over it,the liquid will harden as it's poured,the liquid will cool down anything it touches,A
"If a being is moving regularly, then that being is",hardly healthy,probably strong,about to die,making little motion,B
A boy wants to collect clams for supper and must therefore spend time,in lake shallows,in desert sands,in rocky hills,in sea depths,D
"A person wants to turn on an MP3 player, so they complete a circuit by",pressing a button,singing to it,making a face,crossing their fingers,A
a force acting on an object in the opposite direction that the object is moving can cause that object 's speed to decrease in what motion?,frontward,backward,downward,upward,A
Which would likeliest eat a sardine?,a plant,a tree,a canary,a tunafish,D
Explosions can cause harm to what?,clouds,radio waves,ground crawlers,airflow,C
Asking a blind person to look at something is rude because they are,unable to speak,unable to eat,unable to see,unable to live,C
who would see better through an underground tunnel?,a boy with a pen,a man with a stick,a man with a spoon,a man with a candle and match,D
"If a thing experiences a burning combustion, then it is",damaged,fine,great,safe,A
"Which converts sunlight, water, and carbon dioxide to grow?",a thing that flowers,a thing that goes around the Earth,a thing that flies in the sky,a thing that lives in caves,A
Nearly all prehistoric bones are found in,granite,shale,trees,marble,B
"A person feeds their cows corn. They grow an acre of corn each year for the herd. They add another thirty cows to their herd, so they",burn the corn,grow less corn,plant several acres,remove some cows,C
"Which of the following, when plugged into an outlet, completes a circuit?",gold,glass,plastic,rubber,A
Water is a recyclable,commodity,lubricant,revenue,treasure,A
Why would happen if the screw was loose on a bicycle's tire?,it would need to be repaired,you could tape it,it might fall off,it might get flat,C
Where would a polar bear enjoy living,in a small cage,in a reef in the ocean,in a tropical environment,much closer to one of the earth's poles than to the equator,D
Two wheeled conveyances are held together by,helically ridged pins,tape,glue,gum,A
What might have more radiation?,cats,grass,water,cigarettes,D
An example of reproduction is,sleeping,mestrual vessel releasing,skipping,snacking,B
To avoid predators what is a good survival strategy?,loud noises and movements,having brightly colored plumage,looking the same as leaves,resting in open spaces,C
The back and forth on daily routine in the sky happens how often?,one time during the single rotation,one cycle of the sun,during the winter solstice,springtime when the moon is at apex,A
An element from the periodic table is used to transfer,light,sound,air,voltage,D
Altering the physical structure of an object destructively might involve,building on top of the item,getting it broken to pieces,none of these,producing a better quality version,B
When light enters the eye through the pupil the light falls on the what?,brain,optic disk,retina diagram,nose,B
Octopuses excrete an ink as defense when,They're in danger,they are flying,cooking,never,A
When the moon is full is has a different,size,weight,distance,appearance,D
"As bacterial resistance to antibiotics rises, the ability of medical professionals to",prescribe anti-anxiety and sleep aids will increase,treat non-bacterial infections in humans will decrease,treat bacterial-related conditions in humans will decrease,treat problems of the digestive system in humans will increase,C
a toaster converts electricity into radiant waves for,browning bagels,roasting meats,toasting corn,burning cheese,A
You're most likely to encounter magma at,top of iceberg,a cloud,a space station,an island,D
"A lone fox is searching for its next meal in a meadow that used to be bountiful with food. This season, though, rabbits have all been eaten up and the field is dry and barren. The fox may",fly,say something,hibernate,starve,D
A skunk wards off predators with,a noxious spray,bad taste,a powerful nose,smelling good,A
With a ruler I can measure,feelings,love,air,a phone,D
Microscopes,make tiny atoms look smaller,enhance the size of amoebas for easier viewing,make magnifying things much more difficult,make huge samples look minuscule,B
When would a habitat be considered destroyed?,all trees have been razed,the lake is overflooded,the desert experiences high winds,the tundra's average temperature increases slightly,A
Polar bears are best suited for,colder places,hotter regions,Jupiter's polar caps,northern desert regions,A
Carbonic acid dissolves what to form caverns?,air,water,grass,sediment,D
"A species' habitat is those places where it can find food, shelter, protection and",predators to escape,rivers to cross,mountains to climb,mates for reproduction,D
"What contributes more, though less than some believe, to the lung damage caused by smoking?",smoking less,switching to chewing,no filters,switching to e-cigs,C
What weather phenomena can crack your windshield?,condensation,a gentle breeze,clouds,ice precipitation,D
humans changing animal habitats usually causes harm to,the residential things,sneakers,rocks,clouds,A
A tuna would prefer to consume,An Apple,beef,Nemo,dogs,C
"After exiting the gym, the man's heart rate was most likely?",higher,lower,normal,fluctuating,A
A frog eats,flowers,grains,six legged creatures,cheeseburgers,C
"Humans are like monkeys in a lot of ways, besides sharing a lot of the same DNA, their babies are birthed",mad,old,alive,dead,C
Sunlight is important for,communities,pollution,space,bats,A
Which uses gills to breathe?,hermit crab,human,blue whale,bluebird,A
The below surface pebbles of the Snake River are of non rough edges because of?,smoothness,fish movement,river movement,rough rocks,C
"A bird in an arid place can find water, despite a lack of puddles, lakes or rainfall if it",pokes a tough plant,eats a small stone,takes out a loan,cries for a minute,A
thermal energy insulators are often good electrical insulators like:,metallic rocks on the ground,fan on the ceiling,the rubber sandwiched between two iron slabs,metal knives for sale,C
"If a sand grain is in a tree house unexpectedly, a likely culprit responsible for its movement is",ghosts,gales,spirits,angels,B
A thing which ferns have in endless supply when expanding is,oil,dirt,darkness,castor,B
Which weight has the most resistance when being picked up?,3 pound purple weight,2 pound pink weight,5 pound green weight,8 pound blue weight,D
The reverse of evaporation in terms of weather phenomena is,cloud formation,condensation,transpiration,precipitation,D
a decline in the number of predators often leads to,a rise in the number of prey,an increase in breeding between predators,a decline in the number of prey,a decrease in breeding between prey,A
Shrews are hunted by,horses,butterflies,deer,raptors,D
which one of these places would a person have the least need for a clothes dryer?,in the tropical rain forest,in a humid cave,in the hot desert,in a wet town,C
Death begins for a leaf the second it,is released,is eaten,is born,is burned,A
Powdered substances such as oregano and pepper that are used to add flavor to foods come from,beef,petroleum,cheese,producers,D
Before spring can arrive a squirrels must gather nuts to make it through,December,rocks,blankets,microwaves,A
What type of aspect can be made from the moving winds?,snow,wood,bananas,electricity,D
What requires energy for survival?,air,giraffes,rocks,sand,B
"if a person commits arson, which of these might be found as the source in the remains?",a new cold water bottle,a new portable stove,a new hot coffee,a blue plastic comb,B
An area where snow falls more of the year is often,rainy,windy,higher,forested,C
How long would it take for you to notice the sun's movement?,half an hour,15 seconds,half a minute,one nanosecond,A
A light bulb will turn on when what flows to it?,fire,zapping energy,wind,water,B
a day hiking will most likely result in which of these?,a paling of the skin,a greening of the skin,an even darker tone,none of these,C
A person rescues a small chipmunk and it requires nourishment. The person obtains,cold cuts,turkey legs,tree pips,red sauce,C
Carbon dioxide can be found in what goes through the,neck,ears,eyes,brain,A
The circulatory system brings oxygen to the body from where?,brain,chest,hands,stomach,B
A fundamental feature of all life produces,offspring,auroras,magnetism,organisms,A
One way to retain your own thermal energy is to,sit in snow,wear fluffy socks,sleep in freezers,bathe in ice,B
Which have a positive impact on the environment?,driving gas guzzlers,canvas grocery sacks,littering,unchecked consumerism,B
If you place a piece of paper on a hot object it will leave a,damp spot,a curl,some ice,a singe mark,D
A couple having a baby want to guess if the child will share the same eye color as mother and father so they,chart the likelihood,pray for peace,take a vacation,inject a dye,A
"if a person smashes an object, and it cracks, is that good or bad?",it is always a positive thing to the object,the object fails to be impacted,all of these,the item suffers a negative impact,D
Which is true?,hydrogen is composed of water and oxygen,waiters are composed of hydrogen and oxygen,"most of our oceans, lakes, and pond are composed of hydrogen and oxygen",water is composed of hydrojets and oxyclean,C
It's important to do this if you want your lab experiment to be performed correctly.,do the experiment blindfolded,comprehend all the steps that will be involved beforehand,forget about rules and wing it,do all the steps in a random order,B
"When a lady beetle is grown up, she may spend time",laying a clutch,making a memory,making friends,seeing the sights,A
The northern hemisphere experiences winter,the month after March,the month after November,the month after August,the month after June,B
Which is the most accurate statement?,Brittney can receive minerals by standing in the sunlight,Ted can receive calories by standing in sunlight,Jeff can receive protein from sunlight,Kelly can receive vitamins by soaking up sunny rays,D
Winter in the Northern Hemisphere means,the Northern Hemisphere is experiencing scorching hot weather,the Northern Hemisphere is experiencing daily torrential rain,the Southern Hemisphere is experiencing warm sunny days,the Southern Hemisphere is experiencing frigid temperatures,C
Northern countries have extensive erosion due to,glacial liquification,cola mining,more frequent tornadoes,meteors,A
A camera can take an image and,preserve it,edit it,lock it in,produce it,A
What does a stove generate for cooking?,ice,scorching temperatures,cold,freezing,B
"When you come across an animal that passed away, it sometimes smells awful because it died recently and has begun to what?",whimper,Rot,die,cook,B
dry wood easily,grows,freezes,shrinks,incinerates,D
Sickness has the potential to,strengthen an organism,test an organism,eliminate an organism,eat an organism,C
A creature that has developed to a certain age will be more likely to,float,sneeze,fornicate,sing,C
Which would likely decrease the food in an environment?,gravity,water evaporation,a tree,time,B
"After a period of discomfort, weight gain, and sharing the body with a growing parasite, a female creature will have",a doughnut,a prodigy,a meal,a clone,B
"Consuming from an aluminium container, a human is likely enjoying",a melted down liver enzyme,a strange liquid metal,a makeshift type of pasta,a crisp beverage with cold bubbles streaming throughout it,D
The skeletal system,is made up of tissue and organs,is made up of the lungs and heart,is made up of white blood cells,is made up of calcified material,D
plants gather their nutrients from the,tinder,concrete ground,area under grass,store,C
Bread makers only run if you have,an extension cord,adamantium claws,a power cord,dirt and gravel,C
Filling a glass with markers for cup amounts on it would be,seeing how much data is left on a phone,a part of making chili,a way to consider getting something,a way to collect data,D
A camouflaged creature in a patterned room will be,quick to spot,fast to locate,rough to spot,easy to see,C
What lives in some zoo exhibits?,animal statues,felines,extinct species,people,B
As the earth orbits the sun,various places experience different weather patterns,weather is consistent world-wide,weather is always different,we all have snow,A
What will happen if more people bike instead of drive cars?,more cars will be bought,more deer will get hit by cars,it will be easier to breathe,less people will ride bikes,C
"If a load of deer are moved to a small park, and they are repeatedly sprayed with pesticides, the",deer thrive in that environment,deer are healthy and happy,deer are given happy lives,park will eventually be deerless,D
A consequence of polluting could be that,fish become inedible,water tastes gross,papers report it,trash is overflowing,A
You can find ferrous metals in,Glass,Grass,Vehicle scraps,Wood,C
"If a thing changes through a chemical process, it will have different and new chemical properties, such as",adding cats to a home,adding cream to tile,adding lemon juice to milk,adding salt to sand,C
A tiny daffodil is next to a large carnation. Bees looking for nectar will swarm,the daffodil,a stick,a rock,the carnation,D
If something is in the sunlight what will it absorb?,water,anger,warm rays,solar eclipse,C
"A plant needs to feed, so it",spreads it's leaves,has a bite,spreads upside down,catches rabbits,A
"The more often wildfires take place on a space of land, the more often we will see",animal groups in decline,animal populations growing larger,more birds moving in,larger deer starting families,A
"After a long time, a paw print may end up",in water,on a tree,in a building,underground,D
Coal mines are an essential for what industries?,soft drink manufacturing,textiles,energy generation,powering airplanes,C
Which of the following has a population of zero?,Merriam's elk,bison,llama,whooping crane,A
What might I be doing during the day cycle on earth?,using magic,having a picnic,time traveling,driving flying cars,B
"A person finishes drinking a bottle of water and notices that at the bottom of the bottle is a small symbol, consisting of three arrows in a triangular shape. This symbol tells the person that they should",have it reprocessed,burn the bottle,reuse the bottle,remake the bottle,A
An animal can use what to help find a partner,social networking and dating apps,beautiful vibrant tail plumage,asking animal friends for advice,meet ups and social gatherings,B
What requires nutrients to grow and heal?,birds,computers,dirt,metals,A
A living thing requires what to grow?,support,nutriment,toys,plastic,B
In sunny weather I should try,biking,space travel,magic,time travel,A
The best way to start a fire is to use,moisture deprived logs,old branches,green branches,chopped logs,A
Some people have an,tubs for skin,extra rib,snakes for hair,magic,B
What has more mass than the moon?,your home planet,Skylab,the Atlantic ocean,pluto,A
What requires nutrients for survival?,sand,plastic,metal,an anaconda,D
"Living near any body of water puts your home at risk of flooding, if there is?",too much rainfall,West Virginia,Jelly Beans,Tape,A
The moon has,Narwhales,Fairies,dead volcanoes,Unicorns,C
riding a bike helps prevent,music,inflation,environment harm,economic stability,C
which of these conditions might lead to the inability to move one's bones?,the absence of blood platelets,an absence of vitamin C,muscular wasting might be present,a shortage of white blood cells,C
After the Meyer tree's flowers pedals drop you are left with,a bee sign,something sweet,a bird bath,a party,B
"If your body is hot, it will cool down if you put what on it",hot water,an ice pack,Fire,the sun,B
Sounds may travel through air where there is an atmosphere. Sounds that can travel include,honking,listening,thinking,sweating,A
What is present during the day but not at night?,the moon,sunlight,clouds,planets,B
Organic mass is gained in the earth by insect,JDZ clones,mushroom farmers,garbage eaters,trash removers,C
Which acts as an insulator for electricity?,A metal ring,A battery,A door hinge,Beeswax,D
If I wanted to get more nutrients in my body I could consume,magic,smoothies,my feelings,my anger,B
The pull of gravity on objects increase as what happens?,the object gets further away,the object is pulled in circles,gravity is heavier on an object,the object is brought closer,D
Alternative fuel is usually a renewable what?,sound,meal,drink,asset,D
What purpose does a plant light serve?,Comfort them,replicate sunlight,Protect from bugs,Keep plants warm,B
What cells can perform photosynthesis?,animals,inorganic minerals,flora,critters,C
which one of these would ensure the least amount of risk to make contact with?,an electric wire wrapped in water,an electric wire wrapped in metal,an electric wire wrapped in steel,an electric wire wrapped in thick cotton,D
Which is more accurate:,sharks use gills to swim underwater for longer than humans can,humans use gills to extract carbon from the water,sharks use gills to extract carbon from the water,sharks are unable to find oxygen while underwater,A
"A man is searching for his dog in the woods and brings a flashlight. The flashlight has two large batteries in it, which",provide light due to wiring,provide light through plastic,use light to heat the flashlight,provide light due to moisture,A
"A person will go through many stages in life, some more fun than others. Considering these stages, all are real aside from",physical maturation,infancy,fishinghood,childhood,C
"If a habitat that supports itself is flourishing, improvements may still be made by",burying small oak pips,using pesticides fairly regularly,setting uncontrolled wild fires,setting out mouse traps,A
will a glacier travel at greater speeds than a sea going vessel?,maybe it moves faster,this is likely to be false,all of these,odds are in its favor,B
What is an example of the fact that crop rotation renews the soil?,planting rows of carrots and peas next to one another,planting peas one season then carrots the next,planting a field of corn with different types in it,tilling the soil in between crops,B
A thing that may assist a living being in prolonging life is,making bad decisions,quitting when tired,calibrating to changes,living in danger,C
School children often play a musical instrument by,sweeping thumb across elastic band over a beverage carton,making rubber band chain bracelets,wearing rubber bands with braces,shooting rubber band with one hand,A
If a day goes by and night falls surprisingly quickly,it is likely freezing,summer is just beginning,the beaches are opening,summer solstice is being celebrated,A
All of the following might be found on the natural satellite orbiting our planet excluding what?,H2O,rocks,dust,footprints,A
"A cow eats some hay, an apple and a piece of bread. In its tummy",the food rots,the food dissolves,the food melts,the food grows,B
"Having reliable plant sources in a field, a rabbit may react by",having larger litters,finding a mate,eating more food,finding new food,A
Which activity involves exerting force on an object with a foot?,basketball,kickball,softball,volleyball,B
trees will grow from,rocks,hack berries,thin air,water lilies,B
Which causes the electric fan to work?,the blades run themselves,power outlets allow the blades to rotate,the air pushes the fan,power outlets allow the fan to think,B
Seeds that stick in the fur of an animal,will hitch a ride on that animal,will fall back off immediately,will sprout roots in the animal's fur,will be unable to regerminate,A
"To replenish the shade in a city that had been provided by trees that were felled by a storm, you must",grow gills and live on a raft,use a large lawn mower,introduce replacement timber producers,get out your weed whacker,C
"Above a stove, where a pot of water boils, is a hood. The steam from the pot rises to the hood and",gathers up,burns up dry,freezes solid,makes zero sense,A
"If a ruler is going to measure something, it will most likely be used to measure a",gram of salt,liter of gasoline,curtain,ounce of milk,C
As you look deeper into a Marbel you can see,the future,minut defects,colors,the other side,B
Hummingbirds contribute to seed dispersal by,consuming flower sustenance,eating pizza,swimming in bleach,going to space,A
Reducing bacteria in food prevents what?,electricity,maladies,observation,signals,B
This seed carries food:,rock,strawberry,thunder,water,B
If a tree is separated from it's roots it will,run away,expire,have a party,get stronger,B
If a reptile were taken to the iceland it would,have many babies,thrive,build a home,die,D
What relationship is most likely?,birds eat giraffes,dandelions eat worms,petunias devour mice,wolves eat voles,D
Animals the exemplify relationship behaviors are,air,space,metal,killdeer,D
Salamanders might be found under,garden statues,spaceships,business suits,love,A
Weathering could be,talking to a friend,running on a hot day,cleaning my room on Saturday,changing a statue to dust,D
Being able to enjoy eating Mideastern dates in a small town in the USA is possible because,"transporting food became easier, cheaper, and quicker",transporting food pays better,transported food tastes great,fresh food is better than transported food,A
Tom noticed it was getting gloomy outside at only two in the afternoon. Which of these might be the cause?,the witch at the top of the hill has placed a spell on the town,a warm front has moved overhead,a funeral is about to start at the church across the street,the earth is moving through a dark area of space,B
Recycling which of the following has a positive impact on the environment?,acquired earth materials,rocks,car pools,bees,A
"Laser anemometers help manufacturers of cars, airplanes and spacecraft to produce efficient vehicle designs that",increase the gas mileage of the vehicles,increase the drag from air moving past them,decrease exhaust fumes from the vehicles,reduce resistance from air moving past them,D
A new moon can be observed every,1 month,1 week,1 day,1 year.,A
"Volcanoes, have a",Esophagus,Camels,Emotional experience,Cigarettes,A
What can cause a forest fire?,littering cans and food wrappers,an overheating car engine,a combination of snow and rain,sudden electrostatic discharge from a cloud,D
"A breeze is blowing across a field, growing stronger and stronger. The breeze becomes a storm of wind, moving rocks and breaking trees. This wind is likely the cause of",evenly heated spaces,unevenly distributed heat,heated earth spaces,space heaters,B
"if a great water traveler took inventory of their tools, which of these would be in it?",a big cooking spoon,a north facing item,a big chopping board,a big iron bender,B
A peach pit holds the beginning,nutrients,high school students,water,pocket change,A
Rain also occurs in other places like,My emotions,My mind,planetoids,In a bath,C
What contains seeds,human.,whole pumpkin,soda can,leaf,B
Where would a sand dune be out of the ordinary?,the Sahara desert,the Iraqi Desert,the Gobi Desert,Kansas,D
What resources can be used over again?,finite,fuels,sustainable,one use,C
Summer is the season where,solar flares are heating the earth,the hemispheres are rotating,a portion of the planet is in closer proximity to the sun,the sun is flaring up more,C
A bucket of hot water has steam rolling off of it. The steam collects on the sides of the bucket and,melts,fries,pools,glows,C
"A person wants to find chloroplasts in great amounts, so they check",stems,buds,extended portions,dry seeds,C
Which would likely occur in nature?,a horse hatches from an egg,a bird comes directly from the womb,a frog comes from its mother indirectly in the form of an egg,a fish comes on land to give birth,C
"A person wants to take their dog to the park as long as there is a lack of precipitation that day. After checking the weather channel, plans are canceled when it is announced that it will",be sunny,sprinkle,be humid,be windy,B
the inability of a once breathing organism to function can be described as?,a state of the union,a state of activity,a state of agility,a state of being dead,D
Why would something appear blue?,it reflects the same wavelength as fire,it reflects the same wavelength as coal,it reflects the same wavelength as the sun,it reflects the same wavelength as the sea,D
What kind of organisms decay?,harvested turnips,alive humans,sleeping dogs,hibernating bears,A
Which would you avoid filling a beachball with?,nitrogen,sand,oxygen,helium,B
With wind gusts and green skys you should pack,golf clubs,a picnic basket,a lightning rod,an umbrella,D
Electricity from a power plant lights up a light bulb in a house because,a conductor is unnecessary,there is only one conductor,a conductor inside the house contacts a conductor outside the house,the house is free of conductors,C
Where is December warmest?,Nebraska,Canada,Papua New Guinea,Israel,C
Evaporation of a pond can happen and will lead to what?,a pond with more fish,a pond of less size,water level fluctuations constantly,frogs in the pond,B
A good conductor of electricity would be,tree,coke bottle,your finger,coke can,D
What do rotating vanes on an electric fan do to air?,dampen,circulate,cool,warm,B
crumple means change shape from smooth into,lots of folds and ridges,extra smooth all over,a pile of burned ash,a wet mushy pike,A
A tree must die,for newspapers to go to print,for bakeries to have a yeast supply,for restaurants to have stryofoam containers,for schools to have chalk,A
"Given that animals are generally unfriendly with humans and would prefer their own space, which of these creatures is an anomaly?",buffalo,deer,scottish folds,boar,C
"As it travels further into a land mass, what looses power?",a violent disturbance of the atmosphere with high winds,ideas in print media,a large jet engine,a gas guzzling automobile,A
Leaves are the part of a plant with the most a type of,root,bud,bacteria,specialized compartment,D
"if a cloud deposits its contents to the earth, which of these may be true?",the moon will shine brighter,the open fair will be a success,the river will dry up,the farmers would rejoice,D
"A person is lost in a dense forest, and needs to find their home. They know their home is to the south, and they are headed north. They can find home by using a",northern-directing device,northern light reader,northeastern winds,north central credit,A
A scale is used to measure what?,tallness,height,length,fatness,D
"If an scientist is stationed in the south pole during their winter, what season is it in the arctic region",Fall,Winter,Summer,Spring,C
What would be an example of migration?,Geese leaving Michigan for Florida when temperatures are dropping,Cattle going to the barn to sleep at night,Bats flying at night to catch mosquitoes,Bees flying to a patch of clover flowers,A
sharp beaks are a kind of adaptation for catching,sticks,small food beings,bubbles,rocks,B
It's easiest to boil twisty noodles on a,rubber tire,copper burner,wooden crate,plastic legos,B
To keep a pet salamander healthy what would come in handy?,live house flies,a dog,plant fertilizer,snakes,A
an earthquake causes the ground to,recite poetry,bounce and jump,grow fruit,run marathons,B
Which of the following would likely reduce pollution the most?,using a truck instead of a car,using a bicycle instead of a motorcycle,using a car instead of the bus,using a motorcycle instead of a bike,B
Some animals escape predators by moving how?,slowly,happily,briskly,steadily,C
A compass,knows orientation,Tracks People,Cleans,Invented in 1905,A
Which recyclable body part is largely comprised of muscle,the ticker,the spleen,the kidney,the liver,A
Newer hybrid cars will have what effect on the gas usage in the world over time?,less,more,more electric,slower cars,A
friction acts to counter the motion of two objects when their surfaces are what?,converging,separated,in vision,apart,A
If one electrical conductor touches another one what will flow through them both?,zapping power,tea,water,milk,A
People commonly have bad reactions to what they get from a,discount store,lawyer,catalog,pharmacy,D
A koala's home can be destroyed because of,affection,magic,my heart,exploding hot liquid,D
"A person is in the forest, lost. They need to signal to others that they are there, and their voice is gone, so they need to do it inaudibly. The person may signal with",fire,rain,leaves,ducks,A
What is most like a fish?,offspring of frogs,a desk,a diva,a solar system,A
An example of a learned behavior is,catching a frisbee,cows eating grass,having blue eyes,birds growing wings,A
What are made of nerve cells?,bones,sensory system,nervous breakdowns,food,B
"A person is going to freeze on a cold night. The person looks for something to ignite for a source of warmth, and chooses the best option,",live frogs,old stones,dry switches,dry cheese,C
Which celestial object is the shortest distance from earth?,Mars,Moon,Milky Way,Venus,B
Which of the following is true?,lemonade can be heated to form water,lemonade can be cooled to form steam,lemonade can be heated to form steam,water can be cooled to form steam,C
"If you want to bottle your own pop, you should invest in",Andy Warhol paintings,an aluminum mine,blonde dye bottles,a telescope,B
A thing is on fire and afterwards it is,salty,silly,sweet,seared,D
Two rabbits frequently copulate. The result for the rabbits will likely be,broods,snacks,teeth,burrows,A
A deer created a rose garden by,pooping,feelings,time travel,screaming,A
An example of an electromagnet is,running,recorders,grass,rock climbing,B
If an environment experiences harsh climates,plants will continue to flourish,ponds may dry up,tadpoles will mature faster into frogs,animals will experience a boom in reproduction,B
A container with a printed scale on it's side is used to,measure weight,hold flowers,hear through doors,measure volume,D
Bananas spread their chromosomes because of,bats,apples and oranges,snakes,Jamaican singers,A
Producers provide an ecosystem with,glucose,carbon dioxide,water,glucosamine,A
Flashlights require batteries,to make light bright rooms darker,to meet weight requirements,to be used as a weapon,to properly illuminate objects,D
What type of product can be made from the moving winds?,snow,electricity,wood,bananas,B
A forest was turned to mostly charcoal overnight. What happened?,a spaceship took the trees and put charcoal in their place,the trees died of old age,someone was careless with a match,the trees were chopped down,C
If an animal is able to reproduce then,that animal has matured,that animal was impregnated,that animal was in heat,that animal was interested,A
What has a negative impact on photosynthesis?,light,sun,gloom,sun rays,C
"A bear that has great strength, when compared to a bear with little strength, will likely be",sickly,objectively fit,malnourished,in poor health,B
"As the use of alt fuels increases, the use of what will decrease?",reusable fuels used for heating,fuels of the non reuse type power,fish swimming upstream in river,more hydro-electric power altogether,B
The worst place to leave a candy bar is,refrigerator,closet,freezer,sunlight,D
Friction is used to stop what using brakes?,dogs,birds,pickups,car toys,C
Palm trees use the sun to,swim,eat,sleep,run,B
"The stars at night, though bright and glowing merrily, are",distant,close,touchable,near,A
A big cat looks for prey,at 3pm,at 11pm,at 9am,at noon,B
Arctic animals often live on,ice,soil,liquid water,plants,A
When an animal goes into a den during cold weather they probably did this because,they are escaping predators,their ancestors did the same thing,they heard on the news that war was coming,They are getting away from the hot sun,B
red hornets can sting you multiple times with their,poison sack,knife,spears,rears,D
A change on our planet could be,cats eating mice,forests becoming lakes,clouds raining,deer running,B
Which of these are required in addition to a toaster to make toast?,carpet,power plant,television,satellite,B
"Blind people are unable to see what the shapes of things are, but they can still sense it thanks contacting it via their",flying,singing,smiling,hands,D
The mantle is,anger,magic,passion,solid bulk,D
if one electrical conductor contacts another electrical conductor then what will flow through both conductors?,plants,air,wind,zapping power,D
A thing that disperses will,gather things,build things,relocate things,destroy things,C
Which most likely requires the aid of specialized tissues at the ends of stems?,human assisted space travel,the quick growth of bamboo,cats digging with their claws,the slow growth of mammals,B
Two ships grazing each other as they pass will,cause mayhem,sink them,speed them up,slow them down,D
What slows down the transfer of heat?,a wooden wall,the wind,the sun,light rays,A
Which would likely result in a chemical change?,a piece of paper in marbles,a piece of meat submerged in lemon juice,a blade of grass in sand,a piece of cotton in water,B
a reptile that was brown an hour later is now green because,red paint was poured over it,it's green with envy,it's sitting in a leafy shrub and using camouflage,it is feeling nauseous,C
A large crevasse was carved in the western United States over many,glaciers,mountains,rainstorms,years,D
Which of these is lacks molecules?,a speech,a dog,a book,a grape,A
If a person has an unwanted raccoon rifling thru their trash they should,be sure to keep their trashcan tightly closed and secured,leave more scraps out for the raccoon,be sure to put out some water so the raccoon is super healthy,put loose food scraps in the trashcan,A
Decomposer is a kind of role in our,environment,play,home,army,A
"As rabbits in a county die off, foxes will",live longer,boom in population,do the same,eat trees,C
Which likely completes a circuit?,a bird's eye,a dog's paw,a wooden ruler,your phone's keys,D
Why does a turkey thermometer plunger cap come off?,cold uranium ore,expanding air,expanding lead,contracting gas,B
An example of being a predator is,an eagle landing on a branch,a mouse taking shelter in a hole,a wolf having a litter of pups,a bird catching worms in its mouth,D
Bluebirds have a strong sense of what?,Magic,Imagination,Family,Justice,C
"A person wants to play a song out yet lacks an instrument, so they can",think about a piano,hold a paper towel tube,flick a taut rubber band,look at a table,C
Which of the following prolongs combustion?,fire extinguishers,water,smothering,candle wax,D
plant life vessels can be harvested in the ground which will change the,moonlight,surrounding areas habitat,starlight,sunlight,B
"What will, for all intents and purposes, never run out?",gasoline,sunlight,coal,natural gas,B
That which is alive is made of cells such as,rocks,dirt,water,grapes,D
"if a television stayed on for a prolonged period, what kind of energy might be a byproduct?",it will produce hydroponic energy,it will produce warmth,it will produce kinetic energy,it will produce hydro energy,B
A coal miner would is most likely to get,wet,dirty,sunburned,windburned,B
A landslide may bring immense problems to,living regions,time travel,space,Jupiter,A
Which only needs sparse water?,fish,frogs,whales,chuckwallas,D
A stone is weathered into sand in about,a millennia,a week,a day,a fortnight,A
Older plants will most-likely have more leaves than when,they were babies,Seventeen,Hot dogs,botany,A
"If a thing is electrically insulated, then it is","wood inside, metal inside",a random mixture of materials,"metal inside, metal outside","metal inside, other material outside",D
What prohibits cells from contorting into deformed shapes?,helpful viruses help them retain their function,a prison cell wall contains them,the thin membrane which surrounds them,they have a Chilton's manual to guide them,C
"If a thing is tossed and goes uncaught, then it will",reproduce,fall,dissolve,burn,B
"If the pressure alters from a high pressure system, the most likely thing to occur next will be",sunshine,picnics,sprinkling,beaches opening,C
A radio that takes batteries can make that energy into,fire,video,water,sound,D
A year can pass in the time it takes,our globe to circle a heat source,to heat up a hot pocket,to take off your shoes,to wash the dirty dishes,A
the earth revolves around the sun in,a day,a year,a week,a month,B
"A person turns a flashlight on and points it at a cut stone, which results in",flower patterns,varied hues,varied light scents,sizes of elephants,B
Which is a visible example of water vapor,aerial clouds,snow,cigarette clouds,ice,A
A moth that experiences a metamorphosis will change,sex,shape,species,religion,B
A chocolate rabbit melts away from,an icy pond,a freezer,snow,a curling iron,D
Which animal will eat only plants?,snake,fish,slug,deer,D
What is a riverbank made of?,oceans,loam,rivers,dirty clothing,B
Offspring receive genes from their parents via what?,gene therapy,documents,double helix,paperwork,C
